eag.uz,62.209.128.112,True
esperanza.uz,5.9.18.110,False
ess.uz,91.212.89.95,True
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
esq.uz,46.8.35.129,True
esso.uz,158.28.238.12,False
et.uz,195.43.83.128,False
estonia.uz,78.46.115.109,False
estrada.uz,195.154.168.161,False
etd.uz,91.212.180.198,True
etc.uz,80.80.208.5,True
etam.uz,185.26.230.137,False
ete.uz,62.152.86.137,False
etm.uz,62.209.133.18,True
eu.uz,142.4.215.193,False
eurasia.uz,46.8.35.130,True
euro.uz,91.219.194.57,False
eurodrive.uz,212.114.35.4,False
euromarket.uz,46.8.35.129,True
eurosport.uz,195.158.29.137,True
events.uz,78.110.50.145,False
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
evm.uz,50.87.100.245,False
eva.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
evergreen.uz,91.212.89.7,True
everest.uz,46.8.35.129,True
evil.uz,46.8.35.129,True
ex.uz,31.170.165.21,False
evora.uz,83.69.139.151,True
ew.uz,77.222.40.115,False
exim.uz,5.101.153.23,False
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
expo.uz,91.212.89.7,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
expo.uz,91.212.89.7,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exam.uz,54.235.255.118,False
exc.uz,93.171.221.128,False
examen.uz,77.222.57.40,False
excel.uz,83.221.178.223,True
excellence.uz,83.69.129.17,True
exchange.uz,81.95.228.175,True
exp.uz,5.101.153.39,False
expo.uz,91.212.89.7,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
expedia.uz,204.74.99.100,False
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
expo.uz,91.212.89.7,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
export-import.uz,217.12.82.36,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exxon.uz,158.28.238.9,False
ey.uz,217.19.248.132,False
extremal.uz,82.215.71.202,True
eye.uz,192.185.15.101,False
ez.uz,72.9.152.74,False
e-library.uz,195.158.27.26,True
e-school.uz,83.69.139.168,True
e-report.uz,83.69.139.168,True
ec.uz,195.158.19.70,True
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
ect.uz,83.221.178.224,True
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
ecoffee.uz,62.209.133.18,True
ed.uz,81.95.237.17,True
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
eclair.uz,91.219.194.26,False
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
edoctor.uz,91.218.228.60,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
eg.uz,173.254.28.49,False
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egis.uz,46.8.35.129,True
egoist.uz,91.212.89.68,True
egis.uz,46.8.35.129,True
egis.uz,46.8.35.129,True
egoist.uz,91.212.89.68,True
egc.uz,195.158.0.162,True
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egis.uz,46.8.35.129,True
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
eh.uz,91.212.89.7,True
ei.uz,192.64.147.181,False
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
ej.uz,109.74.198.243,False
ek.uz,185.8.212.59,True
el.uz,80.80.208.8,True
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
elixir.uz,208.113.238.46,False
emir.uz,46.8.35.130,True
emir.uz,46.8.35.130,True
ems.uz,89.175.252.66,False
emir.uz,46.8.35.130,True
emir.uz,46.8.35.130,True
ems.uz,89.175.252.66,False
en.uz,91.212.89.7,True
enjoy.uz,46.8.35.129,True
enjoy.uz,46.8.35.129,True
enjoy.uz,46.8.35.129,True
enjoy.uz,46.8.35.129,True
enjoy.uz,46.8.35.129,True
enjoy.uz,46.8.35.129,True
enjoy.uz,46.8.35.129,True
enjoy.uz,46.8.35.129,True
ep.uz,91.212.89.100,True
eq.uz,178.218.201.248,True
er.uz,91.212.89.70,True
es.uz,46.8.35.129,True
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
ess.uz,91.212.89.95,True
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
ess.uz,91.212.89.95,True
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
esupport.uz,178.216.129.9,True
et.uz,195.43.83.128,False
espresso.uz,94.250.248.155,False
espresso.uz,94.250.248.155,False
eu.uz,142.4.215.193,False
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
events.uz,78.110.50.145,False
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
ex.uz,31.170.165.21,False
everest.uz,46.8.35.129,True
evil.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
ew.uz,77.222.40.115,False
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
expo.uz,91.212.89.7,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
expo.uz,91.212.89.7,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exchanger.uz,216.14.208.110,False
exchange.uz,81.95.228.175,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
expo.uz,91.212.89.7,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
expo.uz,91.212.89.7,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
explorer.uz,46.8.35.129,True
ey.uz,217.19.248.132,False
exporter.uz,91.212.89.100,True
exporter.uz,91.212.89.100,True
eye.uz,192.185.15.101,False
explorer.uz,46.8.35.129,True
ez.uz,72.9.152.74,False
e\s.uz,46.8.35.129,True
eads.uz,185.26.230.129,False
eag.uz,62.209.128.112,True
eaglerock.uz,62.209.128.113,True
eas.uz,91.212.89.100,True
east.uz,81.177.140.123,False
eastpool.uz,74.220.207.148,False
ebank.uz,77.222.61.141,False
ebrd.uz,193.128.202.141,False
ebs.uz,83.69.139.168,True
ebru.uz,91.106.207.14,False
ec.uz,195.158.19.70,True
ebuy.uz,198.38.82.38,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eci.uz,83.69.139.151,True
eca.uz,46.8.35.129,True
eca.uz,46.8.35.129,True
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
ecafe.uz,91.212.89.100,True
ecc.uz,62.209.128.113,True
ecg.uz,23.229.179.35,False
eci.uz,83.69.139.151,True
ecity.uz,74.220.207.190,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclair.uz,91.219.194.26,False
eclipse.uz,37.187.79.16,False
eco.uz,91.212.89.68,True
eco\2.uz,91.188.128.21,True
eco2.uz,91.188.128.21,True
ecoffee.uz,62.209.133.18,True
ecolife.uz,91.212.89.100,True
econews.uz,91.188.128.21,True
ecoprint.uz,148.251.44.41,False
economics.uz,195.158.0.162,True
ecos.uz,91.212.89.100,True
ecotour.uz,195.43.83.128,False
ecotur.uz,46.8.35.129,True
ect.uz,83.221.178.224,True
ed.uz,81.95.237.17,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edu.uz,195.158.31.27,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edo.uz,46.8.35.130,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edifier.uz,91.212.89.68,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edem.uz,62.209.133.18,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edifier.uz,91.212.89.68,True
edlund.uz,62.209.128.102,True
edoctor.uz,91.218.228.60,False
edo.uz,46.8.35.130,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
edu.uz,195.158.31.27,True
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
educator.uz,81.177.141.117,False
education.uz,83.221.178.223,True
educator.uz,81.177.141.117,False
edunet.uz,83.69.139.154,True
eedu.uz,91.212.89.7,True
eenor.uz,91.212.89.68,True
effect.uz,91.212.180.198,True
effective.uz,46.8.35.129,True
efir.uz,107.170.108.65,False
eg.uz,173.254.28.49,False
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egis.uz,46.8.35.129,True
egoist.uz,91.212.89.68,True
egoist.uz,91.212.89.68,True
egis.uz,46.8.35.129,True
